"Date","Start","End","Germany/Luxembourg [€/MWh]"
"Jun 27, 2022","5:00 AM","6:00 AM","268.87"
"Jun 27, 2022","6:00 AM","7:00 AM","330.91"
"Jun 27, 2022","7:00 AM","8:00 AM","357.94"
"Jun 27, 2022","8:00 AM","9:00 AM","371.07"
"Jun 27, 2022","9:00 AM","10:00 AM","348.38"
"Jun 27, 2022","10:00 AM","11:00 AM","332.54"
"Jun 27, 2022","11:00 AM","12:00 PM","293.50"
"Jun 27, 2022","12:00 PM","1:00 PM","268.00"
"Jun 27, 2022","1:00 PM","2:00 PM","250.91"
"Jun 27, 2022","2:00 PM","3:00 PM","251.87"
"Jun 27, 2022","3:00 PM","4:00 PM","259.91"
"Jun 27, 2022","4:00 PM","5:00 PM","288.57"
"Jun 27, 2022","5:00 PM","6:00 PM","340.91"
"Jun 27, 2022","6:00 PM","7:00 PM","378.59"
"Jun 27, 2022","7:00 PM","8:00 PM","443.50"
"Jun 27, 2022","8:00 PM","9:00 PM","390.37"
"Jun 27, 2022","9:00 PM","10:00 PM","375.64"
"Jun 27, 2022","10:00 PM","11:00 PM","372.17"
"Jun 27, 2022","11:00 PM","12:00 AM","347.81"
"Jun 28, 2022","12:00 AM","1:00 AM","266.05"
"Jun 28, 2022","1:00 AM","2:00 AM","272.47"
"Jun 28, 2022","2:00 AM","3:00 AM","254.91"
"Jun 28, 2022","3:00 AM","4:00 AM","256.31"
"Jun 28, 2022","4:00 AM","5:00 AM","267.66"
"Jun 28, 2022","5:00 AM","6:00 AM","282.41"
"Jun 28, 2022","6:00 AM","7:00 AM","359.10"
"Jun 28, 2022","7:00 AM","8:00 AM","381.88"
"Jun 28, 2022","8:00 AM","9:00 AM","400.93"
"Jun 28, 2022","9:00 AM","10:00 AM","372.62"
"Jun 28, 2022","10:00 AM","11:00 AM","313.99"
"Jun 28, 2022","11:00 AM","12:00 PM","270.09"
"Jun 28, 2022","12:00 PM","1:00 PM","250.41"
"Jun 28, 2022","1:00 PM","2:00 PM","259.70"
"Jun 28, 2022","2:00 PM","3:00 PM","252.43"
"Jun 28, 2022","3:00 PM","4:00 PM","299.00"
"Jun 28, 2022","4:00 PM","5:00 PM","324.02"
"Jun 28, 2022","5:00 PM","6:00 PM","368.83"
"Jun 28, 2022","6:00 PM","7:00 PM","434.99"
"Jun 28, 2022","7:00 PM","8:00 PM","470.90"
"Jun 28, 2022","8:00 PM","9:00 PM","453.14"
"Jun 28, 2022","9:00 PM","10:00 PM","410.92"
"Jun 28, 2022","10:00 PM","11:00 PM","396.38"
"Jun 28, 2022","11:00 PM","12:00 AM","337.23"
"Jun 29, 2022","12:00 AM","1:00 AM","275.06"
"Jun 29, 2022","1:00 AM","2:00 AM","261.27"
"Jun 29, 2022","2:00 AM","3:00 AM","246.47"
"Jun 29, 2022","3:00 AM","4:00 AM","238.00"
"Jun 29, 2022","4:00 AM","5:00 AM","243.27"
"Jun 29, 2022","5:00 AM","6:00 AM","254.02"
"Jun 29, 2022","6:00 AM","7:00 AM","315.46"
"Jun 29, 2022","7:00 AM","8:00 AM","350.85"
"Jun 29, 2022","8:00 AM","9:00 AM","386.95"
"Jun 29, 2022","9:00 AM","10:00 AM","365.41"
"Jun 29, 2022","10:00 AM","11:00 AM","329.64"
"Jun 29, 2022","11:00 AM","12:00 PM","320.93"
"Jun 29, 2022","12:00 PM","1:00 PM","303.91"
"Jun 29, 2022","1:00 PM","2:00 PM","291.40"
"Jun 29, 2022","2:00 PM","3:00 PM","294.55"
"Jun 29, 2022","3:00 PM","4:00 PM","300.85"
"Jun 29, 2022","4:00 PM","5:00 PM","308.91"
"Jun 29, 2022","5:00 PM","6:00 PM","341.07"
"Jun 29, 2022","6:00 PM","7:00 PM","368.86"
"Jun 29, 2022","7:00 PM","8:00 PM","390.90"
"Jun 29, 2022","8:00 PM","9:00 PM","390.00"
"Jun 29, 2022","9:00 PM","10:00 PM","366.90"
"Jun 29, 2022","10:00 PM","11:00 PM","352.77"
"Jun 29, 2022","11:00 PM","12:00 AM","275.58"
"Jun 30, 2022","12:00 AM","1:00 AM","285.04"
"Jun 30, 2022","1:00 AM","2:00 AM","272.58"
"Jun 30, 2022","2:00 AM","3:00 AM","274.72"
"Jun 30, 2022","3:00 AM","4:00 AM","278.00"
"Jun 30, 2022","4:00 AM","5:00 AM","267.63"
"Jun 30, 2022","5:00 AM","6:00 AM","277.86"
"Jun 30, 2022","6:00 AM","7:00 AM","339.77"
"Jun 30, 2022","7:00 AM","8:00 AM","369.89"
"Jun 30, 2022","8:00 AM","9:00 AM","379.63"
"Jun 30, 2022","9:00 AM","10:00 AM","341.75"
"Jun 30, 2022","10:00 AM","11:00 AM","299.02"
"Jun 30, 2022","11:00 AM","12:00 PM","274.02"
"Jun 30, 2022","12:00 PM","1:00 PM","276.32"
"Jun 30, 2022","1:00 PM","2:00 PM","268.97"
"Jun 30, 2022","2:00 PM","3:00 PM","278.07"
"Jun 30, 2022","3:00 PM","4:00 PM","285.79"
"Jun 30, 2022","4:00 PM","5:00 PM","324.09"
"Jun 30, 2022","5:00 PM","6:00 PM","372.44"
"Jun 30, 2022","6:00 PM","7:00 PM","409.41"
"Jun 30, 2022","7:00 PM","8:00 PM","479.00"
"Jun 30, 2022","8:00 PM","9:00 PM","450.00"
"Jun 30, 2022","9:00 PM","10:00 PM","394.21"
"Jun 30, 2022","10:00 PM","11:00 PM","355.17"
"Jun 30, 2022","11:00 PM","12:00 AM","258.08"
"Jul 1, 2022","12:00 AM","1:00 AM","268.71"
"Jul 1, 2022","1:00 AM","2:00 AM","265.86"
"Jul 1, 2022","2:00 AM","3:00 AM","268.01"
"Jul 1, 2022","3:00 AM","4:00 AM","266.12"
"Jul 1, 2022","4:00 AM","5:00 AM","265.38"
"Jul 1, 2022","5:00 AM","6:00 AM","282.13"
"Jul 1, 2022","6:00 AM","7:00 AM","355.19"
"Jul 1, 2022","7:00 AM","8:00 AM","378.85"
"Jul 1, 2022","8:00 AM","9:00 AM","385.19"
"Jul 1, 2022","9:00 AM","10:00 AM","378.00"
"Jul 1, 2022","10:00 AM","11:00 AM","360.06"
"Jul 1, 2022","11:00 AM","12:00 PM","354.77"
"Jul 1, 2022","12:00 PM","1:00 PM","325.63"
"Jul 1, 2022","1:00 PM","2:00 PM","300.72"
"Jul 1, 2022","2:00 PM","3:00 PM","266.68"
"Jul 1, 2022","3:00 PM","4:00 PM","261.06"
"Jul 1, 2022","4:00 PM","5:00 PM","220.69"
"Jul 1, 2022","5:00 PM","6:00 PM","259.95"
"Jul 1, 2022","6:00 PM","7:00 PM","289.07"
"Jul 1, 2022","7:00 PM","8:00 PM","329.39"
"Jul 1, 2022","8:00 PM","9:00 PM","359.56"
"Jul 1, 2022","9:00 PM","10:00 PM","356.91"
"Jul 1, 2022","10:00 PM","11:00 PM","385.00"
"Jul 1, 2022","11:00 PM","12:00 AM","362.30"
"Jul 2, 2022","12:00 AM","1:00 AM","285.72"
"Jul 2, 2022","1:00 AM","2:00 AM","255.00"
"Jul 2, 2022","2:00 AM","3:00 AM","237.20"
"Jul 2, 2022","3:00 AM","4:00 AM","230.71"
"Jul 2, 2022","4:00 AM","5:00 AM","222.31"
"Jul 2, 2022","5:00 AM","6:00 AM","214.20"
"Jul 2, 2022","6:00 AM","7:00 AM","233.84"
"Jul 2, 2022","7:00 AM","8:00 AM","244.56"
"Jul 2, 2022","8:00 AM","9:00 AM","208.60"
"Jul 2, 2022","9:00 AM","10:00 AM","154.08"
"Jul 2, 2022","10:00 AM","11:00 AM","125.00"
"Jul 2, 2022","11:00 AM","12:00 PM","113.85"
"Jul 2, 2022","12:00 PM","1:00 PM","89.37"
"Jul 2, 2022","1:00 PM","2:00 PM","76.33"
"Jul 2, 2022","2:00 PM","3:00 PM","89.34"
"Jul 2, 2022","3:00 PM","4:00 PM","89.17"
"Jul 2, 2022","4:00 PM","5:00 PM","131.11"
"Jul 2, 2022","5:00 PM","6:00 PM","240.30"
"Jul 2, 2022","6:00 PM","7:00 PM","285.03"
"Jul 2, 2022","7:00 PM","8:00 PM","350.00"
"Jul 2, 2022","8:00 PM","9:00 PM","362.85"
"Jul 2, 2022","9:00 PM","10:00 PM","359.96"
"Jul 2, 2022","10:00 PM","11:00 PM","353.44"
"Jul 2, 2022","11:00 PM","12:00 AM","302.17"
"Jul 3, 2022","12:00 AM","1:00 AM","270.08"
"Jul 3, 2022","1:00 AM","2:00 AM","237.95"
"Jul 3, 2022","2:00 AM","3:00 AM","199.08"
"Jul 3, 2022","3:00 AM","4:00 AM","195.60"
"Jul 3, 2022","4:00 AM","5:00 AM","185.60"
"Jul 3, 2022","5:00 AM","6:00 AM","182.71"
"Jul 3, 2022","6:00 AM","7:00 AM","176.71"
"Jul 3, 2022","7:00 AM","8:00 AM","192.31"
"Jul 3, 2022","8:00 AM","9:00 AM","185.07"
"Jul 3, 2022","9:00 AM","10:00 AM","170.26"
"Jul 3, 2022","10:00 AM","11:00 AM","128.20"
"Jul 3, 2022","11:00 AM","12:00 PM","107.43"
"Jul 3, 2022","12:00 PM","1:00 PM","93.10"
"Jul 3, 2022","1:00 PM","2:00 PM","68.55"
"Jul 3, 2022","2:00 PM","3:00 PM","65.82"
"Jul 3, 2022","3:00 PM","4:00 PM","74.46"
"Jul 3, 2022","4:00 PM","5:00 PM","123.80"
"Jul 3, 2022","5:00 PM","6:00 PM","175.99"
"Jul 3, 2022","6:00 PM","7:00 PM","272.77"
"Jul 3, 2022","7:00 PM","8:00 PM","327.00"
"Jul 3, 2022","8:00 PM","9:00 PM","340.10"
"Jul 3, 2022","9:00 PM","10:00 PM","348.43"
"Jul 3, 2022","10:00 PM","11:00 PM","348.45"
"Jul 3, 2022","11:00 PM","12:00 AM","333.06"
"Jul 4, 2022","12:00 AM","1:00 AM","319.65"
"Jul 4, 2022","1:00 AM","2:00 AM","277.83"
"Jul 4, 2022","2:00 AM","3:00 AM","265.16"
"Jul 4, 2022","3:00 AM","4:00 AM","254.35"
"Jul 4, 2022","4:00 AM","5:00 AM","258.03"
"Jul 4, 2022","5:00 AM","6:00 AM","302.44"
"Jul 4, 2022","6:00 AM","7:00 AM","361.88"
"Jul 4, 2022","7:00 AM","8:00 AM","376.00"
"Jul 4, 2022","8:00 AM","9:00 AM","385.17"
"Jul 4, 2022","9:00 AM","10:00 AM","366.00"
"Jul 4, 2022","10:00 AM","11:00 AM","291.70"
"Jul 4, 2022","11:00 AM","12:00 PM","221.30"
"Jul 4, 2022","12:00 PM","1:00 PM","181.80"
"Jul 4, 2022","1:00 PM","2:00 PM","184.36"
"Jul 4, 2022","2:00 PM","3:00 PM","172.35"
"Jul 4, 2022","3:00 PM","4:00 PM","171.19"
"Jul 4, 2022","4:00 PM","5:00 PM","182.64"
"Jul 4, 2022","5:00 PM","6:00 PM","211.10"
"Jul 4, 2022","6:00 PM","7:00 PM","329.99"
"Jul 4, 2022","7:00 PM","8:00 PM","379.62"
"Jul 4, 2022","8:00 PM","9:00 PM","398.72"
"Jul 4, 2022","9:00 PM","10:00 PM","385.52"
"Jul 4, 2022","10:00 PM","11:00 PM","396.92"
"Jul 4, 2022","11:00 PM","12:00 AM","379.64"
"Jul 5, 2022","12:00 AM","1:00 AM","359.96"
"Jul 5, 2022","1:00 AM","2:00 AM","319.24"
"Jul 5, 2022","2:00 AM","3:00 AM","309.33"
"Jul 5, 2022","3:00 AM","4:00 AM","301.08"
"Jul 5, 2022","4:00 AM","5:00 AM","299.91"
"Jul 5, 2022","5:00 AM","6:00 AM","324.82"
"Jul 5, 2022","6:00 AM","7:00 AM","380.47"
"Jul 5, 2022","7:00 AM","8:00 AM","412.59"
"Jul 5, 2022","8:00 AM","9:00 AM","409.61"
"Jul 5, 2022","9:00 AM","10:00 AM","338.68"
"Jul 5, 2022","10:00 AM","11:00 AM","283.72"
"Jul 5, 2022","11:00 AM","12:00 PM","286.60"
"Jul 5, 2022","12:00 PM","1:00 PM","243.95"
"Jul 5, 2022","1:00 PM","2:00 PM","227.94"
"Jul 5, 2022","2:00 PM","3:00 PM","210.95"
"Jul 5, 2022","3:00 PM","4:00 PM","213.06"
"Jul 5, 2022","4:00 PM","5:00 PM","237.80"
"Jul 5, 2022","5:00 PM","6:00 PM","301.14"
"Jul 5, 2022","6:00 PM","7:00 PM","336.25"
"Jul 5, 2022","7:00 PM","8:00 PM","363.98"
"Jul 5, 2022","8:00 PM","9:00 PM","370.00"
"Jul 5, 2022","9:00 PM","10:00 PM","370.40"
"Jul 5, 2022","10:00 PM","11:00 PM","378.29"
"Jul 5, 2022","11:00 PM","12:00 AM","361.16"
"Jul 6, 2022","12:00 AM","1:00 AM","351.39"
"Jul 6, 2022","1:00 AM","2:00 AM","309.30"
"Jul 6, 2022","2:00 AM","3:00 AM","293.84"
"Jul 6, 2022","3:00 AM","4:00 AM","280.18"
"Jul 6, 2022","4:00 AM","5:00 AM","299.44"
"Jul 6, 2022","5:00 AM","6:00 AM","322.79"
"Jul 6, 2022","6:00 AM","7:00 AM","389.83"
"Jul 6, 2022","7:00 AM","8:00 AM","413.89"
"Jul 6, 2022","8:00 AM","9:00 AM","406.93"
"Jul 6, 2022","9:00 AM","10:00 AM","355.89"
"Jul 6, 2022","10:00 AM","11:00 AM","287.90"
"Jul 6, 2022","11:00 AM","12:00 PM","265.29"
"Jul 6, 2022","12:00 PM","1:00 PM","230.68"
"Jul 6, 2022","1:00 PM","2:00 PM","204.77"
"Jul 6, 2022","2:00 PM","3:00 PM","172.44"
"Jul 6, 2022","3:00 PM","4:00 PM","163.21"
"Jul 6, 2022","4:00 PM","5:00 PM","180.04"
"Jul 6, 2022","5:00 PM","6:00 PM","239.08"
"Jul 6, 2022","6:00 PM","7:00 PM","313.06"
"Jul 6, 2022","7:00 PM","8:00 PM","376.09"
"Jul 6, 2022","8:00 PM","9:00 PM","387.46"
"Jul 6, 2022","9:00 PM","10:00 PM","381.59"
"Jul 6, 2022","10:00 PM","11:00 PM","379.91"
"Jul 6, 2022","11:00 PM","12:00 AM","279.85"
"Jul 7, 2022","12:00 AM","1:00 AM","267.50"
"Jul 7, 2022","1:00 AM","2:00 AM","209.00"
"Jul 7, 2022","2:00 AM","3:00 AM","195.77"
"Jul 7, 2022","3:00 AM","4:00 AM","189.58"
"Jul 7, 2022","4:00 AM","5:00 AM","186.88"
"Jul 7, 2022","5:00 AM","6:00 AM","190.77"
"Jul 7, 2022","6:00 AM","7:00 AM","223.60"
"Jul 7, 2022","7:00 AM","8:00 AM","282.38"
"Jul 7, 2022","8:00 AM","9:00 AM","296.72"
"Jul 7, 2022","9:00 AM","10:00 AM","256.00"
"Jul 7, 2022","10:00 AM","11:00 AM","235.48"
"Jul 7, 2022","11:00 AM","12:00 PM","220.00"
"Jul 7, 2022","12:00 PM","1:00 PM","201.99"
"Jul 7, 2022","1:00 PM","2:00 PM","190.48"
"Jul 7, 2022","2:00 PM","3:00 PM","165.62"
"Jul 7, 2022","3:00 PM","4:00 PM","159.07"
"Jul 7, 2022","4:00 PM","5:00 PM","155.02"
"Jul 7, 2022","5:00 PM","6:00 PM","169.68"
"Jul 7, 2022","6:00 PM","7:00 PM","179.01"
"Jul 7, 2022","7:00 PM","8:00 PM","197.23"
"Jul 7, 2022","8:00 PM","9:00 PM","242.42"
"Jul 7, 2022","9:00 PM","10:00 PM","258.96"
"Jul 7, 2022","10:00 PM","11:00 PM","246.15"
"Jul 7, 2022","11:00 PM","12:00 AM","197.94"
"Jul 8, 2022","12:00 AM","1:00 AM","200.08"
"Jul 8, 2022","1:00 AM","2:00 AM","224.05"
"Jul 8, 2022","2:00 AM","3:00 AM","228.55"
"Jul 8, 2022","3:00 AM","4:00 AM","227.26"
"Jul 8, 2022","4:00 AM","5:00 AM","210.33"
"Jul 8, 2022","5:00 AM","6:00 AM","248.33"
"Jul 8, 2022","6:00 AM","7:00 AM","371.95"
"Jul 8, 2022","7:00 AM","8:00 AM","418.92"
"Jul 8, 2022","8:00 AM","9:00 AM","420.67"
"Jul 8, 2022","9:00 AM","10:00 AM","351.70"
"Jul 8, 2022","10:00 AM","11:00 AM","318.59"
"Jul 8, 2022","11:00 AM","12:00 PM","272.28"
"Jul 8, 2022","12:00 PM","1:00 PM","215.05"
"Jul 8, 2022","1:00 PM","2:00 PM","210.59"
"Jul 8, 2022","2:00 PM","3:00 PM","178.56"
"Jul 8, 2022","3:00 PM","4:00 PM","207.56"
"Jul 8, 2022","4:00 PM","5:00 PM","210.02"
"Jul 8, 2022","5:00 PM","6:00 PM","258.71"
"Jul 8, 2022","6:00 PM","7:00 PM","319.26"
"Jul 8, 2022","7:00 PM","8:00 PM","387.92"
"Jul 8, 2022","8:00 PM","9:00 PM","410.89"
"Jul 8, 2022","9:00 PM","10:00 PM","422.59"
"Jul 8, 2022","10:00 PM","11:00 PM","416.11"
"Jul 8, 2022","11:00 PM","12:00 AM","372.00"
"Jul 9, 2022","12:00 AM","1:00 AM","350.00"
"Jul 9, 2022","1:00 AM","2:00 AM","283.47"
"Jul 9, 2022","2:00 AM","3:00 AM","221.32"
"Jul 9, 2022","3:00 AM","4:00 AM","216.81"
"Jul 9, 2022","4:00 AM","5:00 AM","203.12"
"Jul 9, 2022","5:00 AM","6:00 AM","209.86"
"Jul 9, 2022","6:00 AM","7:00 AM","241.95"
"Jul 9, 2022","7:00 AM","8:00 AM","247.14"
"Jul 9, 2022","8:00 AM","9:00 AM","241.43"
"Jul 9, 2022","9:00 AM","10:00 AM","179.83"
"Jul 9, 2022","10:00 AM","11:00 AM","154.72"
"Jul 9, 2022","11:00 AM","12:00 PM","136.51"
"Jul 9, 2022","12:00 PM","1:00 PM","93.54"
"Jul 9, 2022","1:00 PM","2:00 PM","74.35"
"Jul 9, 2022","2:00 PM","3:00 PM","21.94"
"Jul 9, 2022","3:00 PM","4:00 PM","11.94"
"Jul 9, 2022","4:00 PM","5:00 PM","16.03"
"Jul 9, 2022","5:00 PM","6:00 PM","64.84"
"Jul 9, 2022","6:00 PM","7:00 PM","90.02"
"Jul 9, 2022","7:00 PM","8:00 PM","94.98"
"Jul 9, 2022","8:00 PM","9:00 PM","100.86"
"Jul 9, 2022","9:00 PM","10:00 PM","100.59"
"Jul 9, 2022","10:00 PM","11:00 PM","120.16"
"Jul 9, 2022","11:00 PM","12:00 AM","79.89"
"Jul 10, 2022","12:00 AM","1:00 AM","77.12"
"Jul 10, 2022","1:00 AM","2:00 AM","49.32"
"Jul 10, 2022","2:00 AM","3:00 AM","50.03"
"Jul 10, 2022","3:00 AM","4:00 AM","31.39"
"Jul 10, 2022","4:00 AM","5:00 AM","63.31"
"Jul 10, 2022","5:00 AM","6:00 AM","58.57"
"Jul 10, 2022","6:00 AM","7:00 AM","67.67"
"Jul 10, 2022","7:00 AM","8:00 AM","41.89"
"Jul 10, 2022","8:00 AM","9:00 AM","36.75"
"Jul 10, 2022","9:00 AM","10:00 AM","30.01"
"Jul 10, 2022","10:00 AM","11:00 AM","30.08"
"Jul 10, 2022","11:00 AM","12:00 PM","49.77"
"Jul 10, 2022","12:00 PM","1:00 PM","20.00"
"Jul 10, 2022","1:00 PM","2:00 PM","19.14"
"Jul 10, 2022","2:00 PM","3:00 PM","11.85"
"Jul 10, 2022","3:00 PM","4:00 PM","21.31"
"Jul 10, 2022","4:00 PM","5:00 PM","40.29"
"Jul 10, 2022","5:00 PM","6:00 PM","77.11"
"Jul 10, 2022","6:00 PM","7:00 PM","157.13"
"Jul 10, 2022","7:00 PM","8:00 PM","322.13"
"Jul 10, 2022","8:00 PM","9:00 PM","369.90"
"Jul 10, 2022","9:00 PM","10:00 PM","378.07"
"Jul 10, 2022","10:00 PM","11:00 PM","389.17"
"Jul 10, 2022","11:00 PM","12:00 AM","371.92"
"Jul 11, 2022","12:00 AM","1:00 AM","320.08"
"Jul 11, 2022","1:00 AM","2:00 AM","278.00"
"Jul 11, 2022","2:00 AM","3:00 AM","275.96"
"Jul 11, 2022","3:00 AM","4:00 AM","269.27"
"Jul 11, 2022","4:00 AM","5:00 AM","272.15"
"Jul 11, 2022","5:00 AM","6:00 AM","298.00"
"Jul 11, 2022","6:00 AM","7:00 AM","395.95"
"Jul 11, 2022","7:00 AM","8:00 AM","415.08"
"Jul 11, 2022","8:00 AM","9:00 AM","433.97"
"Jul 11, 2022","9:00 AM","10:00 AM","416.32"
"Jul 11, 2022","10:00 AM","11:00 AM","404.98"
"Jul 11, 2022","11:00 AM","12:00 PM","396.90"
"Jul 11, 2022","12:00 PM","1:00 PM","380.42"
"Jul 11, 2022","1:00 PM","2:00 PM","369.28"
"Jul 11, 2022","2:00 PM","3:00 PM","333.76"
"Jul 11, 2022","3:00 PM","4:00 PM","332.61"
"Jul 11, 2022","4:00 PM","5:00 PM","319.82"
"Jul 11, 2022","5:00 PM","6:00 PM","375.48"
"Jul 11, 2022","6:00 PM","7:00 PM","405.00"
"Jul 11, 2022","7:00 PM","8:00 PM","458.03"
"Jul 11, 2022","8:00 PM","9:00 PM","469.90"
"Jul 11, 2022","9:00 PM","10:00 PM","452.12"
"Jul 11, 2022","10:00 PM","11:00 PM","450.05"
"Jul 11, 2022","11:00 PM","12:00 AM","419.15"
"Jul 12, 2022","12:00 AM","1:00 AM","395.49"
"Jul 12, 2022","1:00 AM","2:00 AM","349.57"
"Jul 12, 2022","2:00 AM","3:00 AM","330.04"
"Jul 12, 2022","3:00 AM","4:00 AM","331.50"
"Jul 12, 2022","4:00 AM","5:00 AM","334.34"
"Jul 12, 2022","5:00 AM","6:00 AM","362.10"
"Jul 12, 2022","6:00 AM","7:00 AM","419.64"
"Jul 12, 2022","7:00 AM","8:00 AM","453.66"
"Jul 12, 2022","8:00 AM","9:00 AM","448.90"
"Jul 12, 2022","9:00 AM","10:00 AM","382.42"
"Jul 12, 2022","10:00 AM","11:00 AM","328.74"
"Jul 12, 2022","11:00 AM","12:00 PM","338.32"
"Jul 12, 2022","12:00 PM","1:00 PM","297.47"
"Jul 12, 2022","1:00 PM","2:00 PM","260.07"
"Jul 12, 2022","2:00 PM","3:00 PM","262.23"
"Jul 12, 2022","3:00 PM","4:00 PM","287.22"
"Jul 12, 2022","4:00 PM","5:00 PM","314.81"
"Jul 12, 2022","5:00 PM","6:00 PM","395.90"
"Jul 12, 2022","6:00 PM","7:00 PM","429.08"
"Jul 12, 2022","7:00 PM","8:00 PM","481.59"
"Jul 12, 2022","8:00 PM","9:00 PM","506.69"
"Jul 12, 2022","9:00 PM","10:00 PM","480.00"
"Jul 12, 2022","10:00 PM","11:00 PM","470.00"
"Jul 12, 2022","11:00 PM","12:00 AM","404.09"
"Jul 13, 2022","12:00 AM","1:00 AM","416.05"
"Jul 13, 2022","1:00 AM","2:00 AM","365.61"
"Jul 13, 2022","2:00 AM","3:00 AM","325.34"
"Jul 13, 2022","3:00 AM","4:00 AM","339.99"
"Jul 13, 2022","4:00 AM","5:00 AM","325.04"
"Jul 13, 2022","5:00 AM","6:00 AM","332.22"
"Jul 13, 2022","6:00 AM","7:00 AM","411.97"
"Jul 13, 2022","7:00 AM","8:00 AM","435.00"
"Jul 13, 2022","8:00 AM","9:00 AM","456.57"
"Jul 13, 2022","9:00 AM","10:00 AM","423.14"
"Jul 13, 2022","10:00 AM","11:00 AM","365.76"
"Jul 13, 2022","11:00 AM","12:00 PM","350.25"
"Jul 13, 2022","12:00 PM","1:00 PM","273.05"
"Jul 13, 2022","1:00 PM","2:00 PM","246.10"
"Jul 13, 2022","2:00 PM","3:00 PM","190.02"
"Jul 13, 2022","3:00 PM","4:00 PM","183.63"
"Jul 13, 2022","4:00 PM","5:00 PM","211.39"
"Jul 13, 2022","5:00 PM","6:00 PM","294.48"
"Jul 13, 2022","6:00 PM","7:00 PM","370.44"
"Jul 13, 2022","7:00 PM","8:00 PM","431.70"
"Jul 13, 2022","8:00 PM","9:00 PM","448.22"
"Jul 13, 2022","9:00 PM","10:00 PM","446.34"
"Jul 13, 2022","10:00 PM","11:00 PM","435.93"
"Jul 13, 2022","11:00 PM","12:00 AM","373.57"
"Jul 14, 2022","12:00 AM","1:00 AM","400.44"
"Jul 14, 2022","1:00 AM","2:00 AM","378.06"
"Jul 14, 2022","2:00 AM","3:00 AM","345.47"
"Jul 14, 2022","3:00 AM","4:00 AM","334.10"
"Jul 14, 2022","4:00 AM","5:00 AM","335.01"
"Jul 14, 2022","5:00 AM","6:00 AM","371.63"
"Jul 14, 2022","6:00 AM","7:00 AM","421.32"
"Jul 14, 2022","7:00 AM","8:00 AM","433.31"
"Jul 14, 2022","8:00 AM","9:00 AM","434.07"
"Jul 14, 2022","9:00 AM","10:00 AM","419.94"
"Jul 14, 2022","10:00 AM","11:00 AM","379.90"
"Jul 14, 2022","11:00 AM","12:00 PM","355.93"
"Jul 14, 2022","12:00 PM","1:00 PM","301.49"
"Jul 14, 2022","1:00 PM","2:00 PM","274.85"
"Jul 14, 2022","2:00 PM","3:00 PM","239.44"
"Jul 14, 2022","3:00 PM","4:00 PM","254.96"
"Jul 14, 2022","4:00 PM","5:00 PM","282.60"
"Jul 14, 2022","5:00 PM","6:00 PM","346.37"
"Jul 14, 2022","6:00 PM","7:00 PM","394.63"
"Jul 14, 2022","7:00 PM","8:00 PM","420.92"
"Jul 14, 2022","8:00 PM","9:00 PM","436.27"
"Jul 14, 2022","9:00 PM","10:00 PM","433.93"
"Jul 14, 2022","10:00 PM","11:00 PM","422.39"
"Jul 14, 2022","11:00 PM","12:00 AM","400.04"
"Jul 15, 2022","12:00 AM","1:00 AM","350.00"
"Jul 15, 2022","1:00 AM","2:00 AM","320.07"
"Jul 15, 2022","2:00 AM","3:00 AM","298.49"
"Jul 15, 2022","3:00 AM","4:00 AM","305.01"
"Jul 15, 2022","4:00 AM","5:00 AM","307.55"
"Jul 15, 2022","5:00 AM","6:00 AM","330.00"
"Jul 15, 2022","6:00 AM","7:00 AM","404.90"
"Jul 15, 2022","7:00 AM","8:00 AM","429.92"
"Jul 15, 2022","8:00 AM","9:00 AM","416.65"
"Jul 15, 2022","9:00 AM","10:00 AM","334.06"
"Jul 15, 2022","10:00 AM","11:00 AM","262.45"
"Jul 15, 2022","11:00 AM","12:00 PM","243.92"
"Jul 15, 2022","12:00 PM","1:00 PM","218.10"
"Jul 15, 2022","1:00 PM","2:00 PM","190.00"
"Jul 15, 2022","2:00 PM","3:00 PM","191.80"
"Jul 15, 2022","3:00 PM","4:00 PM","222.15"
"Jul 15, 2022","4:00 PM","5:00 PM","225.39"
"Jul 15, 2022","5:00 PM","6:00 PM","335.35"
"Jul 15, 2022","6:00 PM","7:00 PM","409.07"
"Jul 15, 2022","7:00 PM","8:00 PM","421.86"
"Jul 15, 2022","8:00 PM","9:00 PM","430.45"
"Jul 15, 2022","9:00 PM","10:00 PM","433.99"
"Jul 15, 2022","10:00 PM","11:00 PM","432.89"
"Jul 15, 2022","11:00 PM","12:00 AM","404.09"
"Jul 16, 2022","12:00 AM","1:00 AM","384.91"
"Jul 16, 2022","1:00 AM","2:00 AM","349.96"
"Jul 16, 2022","2:00 AM","3:00 AM","289.80"
"Jul 16, 2022","3:00 AM","4:00 AM","252.86"
"Jul 16, 2022","4:00 AM","5:00 AM","236.19"
"Jul 16, 2022","5:00 AM","6:00 AM","233.10"
"Jul 16, 2022","6:00 AM","7:00 AM","211.55"
"Jul 16, 2022","7:00 AM","8:00 AM","199.74"
"Jul 16, 2022","8:00 AM","9:00 AM","139.93"
"Jul 16, 2022","9:00 AM","10:00 AM","52.49"
"Jul 16, 2022","10:00 AM","11:00 AM","35.53"
"Jul 16, 2022","11:00 AM","12:00 PM","1.07"
"Jul 16, 2022","12:00 PM","1:00 PM","0.07"
"Jul 16, 2022","1:00 PM","2:00 PM","-0.05"
